,set,artist,song,vox_type,start,stop,lyrics,spk_id,utt_id,mix_file,vox_file,sr
1700,dev,Meaxic,You Listen,d,0289,0298,<NO_VOX>,Meaxic____-You_Listen,Meaxic____-You_Listen-0001700,db/musdbhq_mono/dev/Meaxic_-_You_Listen/mixture.wav,db/musdbhq_mono/dev/Meaxic_-_You_Listen/vocals.wav,44100
1701,dev,Meaxic,You Listen,b,0298,0305,MAYBE IN ANOTHER TIME OUR ENERGIES WILL INTERTWINE AND YOU FEEL EVERY SINGLE NOTE I,Meaxic____-You_Listen,Meaxic____-You_Listen-0001701,db/musdbhq_mono/dev/Meaxic_-_You_Listen/mixture.wav,db/musdbhq_mono/dev/Meaxic_-_You_Listen/vocals.wav,44100
1702,dev,Meaxic,You Listen,c,0305,0316,<UNK>,Meaxic____-You_Listen,Meaxic____-You_Listen-0001702,db/musdbhq_mono/dev/Meaxic_-_You_Listen/mixture.wav,db/musdbhq_mono/dev/Meaxic_-_You_Listen/vocals.wav,44100
1703,dev,Meaxic,You Listen,d,0320,0325,<NO_VOX>,Meaxic____-You_Listen,Meaxic____-You_Listen-0001703,db/musdbhq_mono/dev/Meaxic_-_You_Listen/mixture.wav,db/musdbhq_mono/dev/Meaxic_-_You_Listen/vocals.wav,44100
1704,dev,Meaxic,You Listen,d,0325,0336,<NO_VOX>,Meaxic____-You_Listen,Meaxic____-You_Listen-0001704,db/musdbhq_mono/dev/Meaxic_-_You_Listen/mixture.wav,db/musdbhq_mono/dev/Meaxic_-_You_Listen/vocals.wav,44100
1705,dev,Meaxic,You Listen,d,0336,0343,<NO_VOX>,Meaxic____-You_Listen,Meaxic____-You_Listen-0001705,db/musdbhq_mono/dev/Meaxic_-_You_Listen/mixture.wav,db/musdbhq_mono/dev/Meaxic_-_You_Listen/vocals.wav,44100
1706,dev,Meaxic,You Listen,d,0343,0351,<NO_VOX>,Meaxic____-You_Listen,Meaxic____-You_Listen-0001706,db/musdbhq_mono/dev/Meaxic_-_You_Listen/mixture.wav,db/musdbhq_mono/dev/Meaxic_-_You_Listen/vocals.wav,44100
1707,dev,Meaxic,You Listen,d,0360,0370,<NO_VOX>,Meaxic____-You_Listen,Meaxic____-You_Listen-0001707,db/musdbhq_mono/dev/Meaxic_-_You_Listen/mixture.wav,db/musdbhq_mono/dev/Meaxic_-_You_Listen/vocals.wav,44100
1708,dev,Meaxic,You Listen,d,0370,0375,<NO_VOX>,Meaxic____-You_Listen,Meaxic____-You_Listen-0001708,db/musdbhq_mono/dev/Meaxic_-_You_Listen/mixture.wav,db/musdbhq_mono/dev/Meaxic_-_You_Listen/vocals.wav,44100
1709,dev,Meaxic,You Listen,d,0375,0381,<NO_VOX>,Meaxic____-You_Listen,Meaxic____-You_Listen-0001709,db/musdbhq_mono/dev/Meaxic_-_You_Listen/mixture.wav,db/musdbhq_mono/dev/Meaxic_-_You_Listen/vocals.wav,44100
1710,dev,Meaxic,You Listen,d,0381,0388,<NO_VOX>,Meaxic____-You_Listen,Meaxic____-You_Listen-0001710,db/musdbhq_mono/dev/Meaxic_-_You_Listen/mixture.wav,db/musdbhq_mono/dev/Meaxic_-_You_Listen/vocals.wav,44100
1711,dev,Meaxic,You Listen,d,0388,0396,<NO_VOX>,Meaxic____-You_Listen,Meaxic____-You_Listen-0001711,db/musdbhq_mono/dev/Meaxic_-_You_Listen/mixture.wav,db/musdbhq_mono/dev/Meaxic_-_You_Listen/vocals.wav,44100
1712,dev,Meaxic,You Listen,d,0396,0400,<NO_VOX>,Meaxic____-You_Listen,Meaxic____-You_Listen-0001712,db/musdbhq_mono/dev/Meaxic_-_You_Listen/mixture.wav,db/musdbhq_mono/dev/Meaxic_-_You_Listen/vocals.wav,44100
1713,dev,Meaxic,You Listen,d,0400,0408,<NO_VOX>,Meaxic____-You_Listen,Meaxic____-You_Listen-0001713,db/musdbhq_mono/dev/Meaxic_-_You_Listen/mixture.wav,db/musdbhq_mono/dev/Meaxic_-_You_Listen/vocals.wav,44100
1714,train,Music Delta,80s Rock,a,0001,0005,NOW YOU'RE AT MY DOOR,Music_Delt-80s_Rock__,Music_Delt-80s_Rock__-0001714,db/musdbhq_mono/train/Music_Delta_-_80s_Rock/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_80s_Rock/vocals.wav,44100
1715,train,Music Delta,80s Rock,a,0005,0010,AND I KNOW YOU'RE STILL UNSURE,Music_Delt-80s_Rock__,Music_Delt-80s_Rock__-0001715,db/musdbhq_mono/train/Music_Delta_-_80s_Rock/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_80s_Rock/vocals.wav,44100
1716,train,Music Delta,80s Rock,a,0010,0019,BUT I'LL HOLD YOU SO TIGHT LET'S MAKE THIS LAST IF JUST TONIGHT,Music_Delt-80s_Rock__,Music_Delt-80s_Rock__-0001716,db/musdbhq_mono/train/Music_Delta_-_80s_Rock/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_80s_Rock/vocals.wav,44100
1717,train,Music Delta,80s Rock,a,0019,0027,HERE TONIGHT I'M HERE YOU'RE HERE,Music_Delt-80s_Rock__,Music_Delt-80s_Rock__-0001717,db/musdbhq_mono/train/Music_Delta_-_80s_Rock/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_80s_Rock/vocals.wav,44100
1718,train,Music Delta,80s Rock,a,0027,0036,WE'RE HERE TONIGHT TONIGHT OH,Music_Delt-80s_Rock__,Music_Delt-80s_Rock__-0001718,db/musdbhq_mono/train/Music_Delta_-_80s_Rock/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_80s_Rock/vocals.wav,44100
1719,train,Music Delta,Beatles,a,0000,0004,I'VE BEEN LOOKING EVERYWHERE,Music_Delt-Beatles___,Music_Delt-Beatles___-0001719,db/musdbhq_mono/train/Music_Delta_-_Beatles/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Beatles/vocals.wav,44100
1720,train,Music Delta,Beatles,a,0004,0014,WITHOUT A WORRY AND WITHOUT A CARE YOU KNOW THAT ALL I HAVE I WILL I WILL SHARE WITH YOU,Music_Delt-Beatles___,Music_Delt-Beatles___-0001720,db/musdbhq_mono/train/Music_Delta_-_Beatles/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Beatles/vocals.wav,44100
1721,train,Music Delta,Beatles,a,0014,0021,OH IT'S TRUE I'VE BEEN LOOKING EVERYWHERE,Music_Delt-Beatles___,Music_Delt-Beatles___-0001721,db/musdbhq_mono/train/Music_Delta_-_Beatles/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Beatles/vocals.wav,44100
1722,train,Music Delta,Beatles,a,0021,0029,WITHOUT A WORRY AND WITHOUT A CARE YOU KNOW THAT ALL THAT I HAVE,Music_Delt-Beatles___,Music_Delt-Beatles___-0001722,db/musdbhq_mono/train/Music_Delta_-_Beatles/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Beatles/vocals.wav,44100
1723,train,Music Delta,Beatles,a,0028,0036,I WILL SHARE WITH YOU WITH YOU,Music_Delt-Beatles___,Music_Delt-Beatles___-0001723,db/musdbhq_mono/train/Music_Delta_-_Beatles/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Beatles/vocals.wav,44100
1724,train,Music Delta,Britpop,b,0000,0005,WOKE UP TODAY SO MUCH TO SAY,Music_Delt-Britpop___,Music_Delt-Britpop___-0001724,db/musdbhq_mono/train/Music_Delta_-_Britpop/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Britpop/vocals.wav,44100
1725,train,Music Delta,Britpop,a,0005,0010,BERRIED ON A FEELING'S HIDING AND REVEALING WHAT,Music_Delt-Britpop___,Music_Delt-Britpop___-0001725,db/musdbhq_mono/train/Music_Delta_-_Britpop/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Britpop/vocals.wav,44100
1726,train,Music Delta,Britpop,b,0010,0014,WOULD ANY FIGURE MY HEART'S GOTTEN BIGGER,Music_Delt-Britpop___,Music_Delt-Britpop___-0001726,db/musdbhq_mono/train/Music_Delta_-_Britpop/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Britpop/vocals.wav,44100
1727,train,Music Delta,Britpop,b,0014,0018,IT CAN BE A CHALLENGE CARVING OUT THE BALANCE,Music_Delt-Britpop___,Music_Delt-Britpop___-0001727,db/musdbhq_mono/train/Music_Delta_-_Britpop/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Britpop/vocals.wav,44100
1728,train,Music Delta,Britpop,b,0018,0023,LOOK AT ME YOU CAN SEE,Music_Delt-Britpop___,Music_Delt-Britpop___-0001728,db/musdbhq_mono/train/Music_Delta_-_Britpop/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Britpop/vocals.wav,44100
1729,train,Music Delta,Britpop,b,0023,0032,WHAT I NEED IT'S NOT THERE I KNOW WHY I MUST TRY,Music_Delt-Britpop___,Music_Delt-Britpop___-0001729,db/musdbhq_mono/train/Music_Delta_-_Britpop/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Britpop/vocals.wav,44100
1730,train,Music Delta,Britpop,b,0032,0036,DO OR DIE IT'S MY TIME,Music_Delt-Britpop___,Music_Delt-Britpop___-0001730,db/musdbhq_mono/train/Music_Delta_-_Britpop/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Britpop/vocals.wav,44100
1731,train,Music Delta,Country1,a,0000,0005,IT WAS ANOTHER LONELY NIGHT SPENT,Music_Delt-Country1__,Music_Delt-Country1__-0001731,db/musdbhq_mono/train/Music_Delta_-_Country1/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Country1/vocals.wav,44100
1732,train,Music Delta,Country1,a,0004,0014,SPENT FOLLOWING THE MOON'S GUARDIAN LIGHT LOOKING FOR SOMETHING OR SOMEONE TO OCCUPY MY TIME,Music_Delt-Country1__,Music_Delt-Country1__-0001732,db/musdbhq_mono/train/Music_Delta_-_Country1/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Country1/vocals.wav,44100
1733,train,Music Delta,Country1,d,0014,0018,<NO_VOX>,Music_Delt-Country1__,Music_Delt-Country1__-0001733,db/musdbhq_mono/train/Music_Delta_-_Country1/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Country1/vocals.wav,44100
1734,train,Music Delta,Country1,a,0018,0022,AND THOUGH YOU DIDN'T WANT TO BELIEVE,Music_Delt-Country1__,Music_Delt-Country1__-0001734,db/musdbhq_mono/train/Music_Delta_-_Country1/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Country1/vocals.wav,44100
1735,train,Music Delta,Country1,a,0022,0031,I SWORE IT SOMEDAY I'D CONVINCE YOU TO LEAVE GUESS I'M A MAN OF MY WORD DESPITE WHAT YOU MIGHT HAVE HEARD ABOUT ME,Music_Delt-Country1__,Music_Delt-Country1__-0001735,db/musdbhq_mono/train/Music_Delta_-_Country1/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Country1/vocals.wav,44100
1736,train,Music Delta,Country2,a,0000,0008,WHEN I WAKE UP IN THE MORNING EACH DAY I GIVE THANKS TO A CERTAIN MAN ABOVE AND SAY,Music_Delt-Country2__,Music_Delt-Country2__-0001736,db/musdbhq_mono/train/Music_Delta_-_Country2/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Country2/vocals.wav,44100
1737,train,Music Delta,Country2,a,0008,0017,I LOVE YOU AND WORSHIP OUR SPLENDOR SO THANKS FOR FOR BEING ME FRIEND,Music_Delt-Country2__,Music_Delt-Country2__-0001737,db/musdbhq_mono/train/Music_Delta_-_Country2/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Country2/vocals.wav,44100
1738,train,Music Delta,Disco,a,0003,0012,OH YEAH I WANNA GET A BABY OH YEAH OH YEAH I WANNA BE A GIRL,Music_Delt-Disco_____,Music_Delt-Disco_____-0001738,db/musdbhq_mono/train/Music_Delta_-_Disco/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Disco/vocals.wav,44100
1739,train,Music Delta,Disco,a,0012,0019,CAUSE I WANNA HAVE IT INSIDE AND CREATE A LIFE OH YEAH OH YEAH,Music_Delt-Disco_____,Music_Delt-Disco_____-0001739,db/musdbhq_mono/train/Music_Delta_-_Disco/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Disco/vocals.wav,44100
1740,train,Music Delta,Disco,a,0019,0023,INSIDE OF ME ALL THE TIME,Music_Delt-Disco_____,Music_Delt-Disco_____-0001740,db/musdbhq_mono/train/Music_Delta_-_Disco/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Disco/vocals.wav,44100
1741,train,Music Delta,Disco,a,0023,0032,<UNK>,Music_Delt-Disco_____,Music_Delt-Disco_____-0001741,db/musdbhq_mono/train/Music_Delta_-_Disco/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Disco/vocals.wav,44100
1742,train,Music Delta,Disco,a,0032,0040,COME ON COME ON COME ON BABY SO YOU CAN FEED THEM OH YEAH,Music_Delt-Disco_____,Music_Delt-Disco_____-0001742,db/musdbhq_mono/train/Music_Delta_-_Disco/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Disco/vocals.wav,44100
1743,train,Music Delta,Disco,a,0043,0052,<UNK>,Music_Delt-Disco_____,Music_Delt-Disco_____-0001743,db/musdbhq_mono/train/Music_Delta_-_Disco/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Disco/vocals.wav,44100
1744,train,Music Delta,Disco,a,0052,0062,<UNK>,Music_Delt-Disco_____,Music_Delt-Disco_____-0001744,db/musdbhq_mono/train/Music_Delta_-_Disco/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Disco/vocals.wav,44100
1745,train,Music Delta,Disco,a,0062,0066,OH YEAH BABY INSIDE ON ME YEAH,Music_Delt-Disco_____,Music_Delt-Disco_____-0001745,db/musdbhq_mono/train/Music_Delta_-_Disco/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Disco/vocals.wav,44100
1746,train,Music Delta,Disco,a,0066,0075,<UNK>,Music_Delt-Disco_____,Music_Delt-Disco_____-0001746,db/musdbhq_mono/train/Music_Delta_-_Disco/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Disco/vocals.wav,44100
1747,train,Music Delta,Disco,a,0075,0080,I CAN FEEL IT NOW I CAN FEEL IT NOW OH YEAH,Music_Delt-Disco_____,Music_Delt-Disco_____-0001747,db/musdbhq_mono/train/Music_Delta_-_Disco/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Disco/vocals.wav,44100
1748,train,Music Delta,Disco,a,0080,0094,<UNK>,Music_Delt-Disco_____,Music_Delt-Disco_____-0001748,db/musdbhq_mono/train/Music_Delta_-_Disco/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Disco/vocals.wav,44100
1749,train,Music Delta,Disco,a,0095,0099,SO ON AND ON OH YEAH,Music_Delt-Disco_____,Music_Delt-Disco_____-0001749,db/musdbhq_mono/train/Music_Delta_-_Disco/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Disco/vocals.wav,44100
1750,train,Music Delta,Disco,a,0100,0118,<UNK>,Music_Delt-Disco_____,Music_Delt-Disco_____-0001750,db/musdbhq_mono/train/Music_Delta_-_Disco/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Disco/vocals.wav,44100
1751,train,Music Delta,Gospel,a,0000,0008,JESUS SAVE MY SOUL OH LORD OH JESUS SAVE MY SOUL OH LORD,Music_Delt-Gospel____,Music_Delt-Gospel____-0001751,db/musdbhq_mono/train/Music_Delta_-_Gospel/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Gospel/vocals.wav,44100
1752,train,Music Delta,Gospel,a,0009,0020,I WAS IN THE DEVIL'S GRASP BUT HE HAS BROUGHT BE BACK NOW THERE'S A FIRE,Music_Delt-Gospel____,Music_Delt-Gospel____-0001752,db/musdbhq_mono/train/Music_Delta_-_Gospel/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Gospel/vocals.wav,44100
1753,train,Music Delta,Gospel,a,0020,0030,IN MY SOUL SO WILL NEVER BE APART OH JESUS SAVE MY SOUL OH LORD,Music_Delt-Gospel____,Music_Delt-Gospel____-0001753,db/musdbhq_mono/train/Music_Delta_-_Gospel/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Gospel/vocals.wav,44100
1754,train,Music Delta,Gospel,a,0030,0039,OH JESUS SAVE MY SOUL OH LORD OH HE DIED FOR ME,Music_Delt-Gospel____,Music_Delt-Gospel____-0001754,db/musdbhq_mono/train/Music_Delta_-_Gospel/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Gospel/vocals.wav,44100
1755,train,Music Delta,Gospel,a,0039,0048,AND NOW I'LL LIVE ETERNALLY BECAUSE JESUS SAVED MY SOUL OH LORD AND,Music_Delt-Gospel____,Music_Delt-Gospel____-0001755,db/musdbhq_mono/train/Music_Delta_-_Gospel/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Gospel/vocals.wav,44100
1756,train,Music Delta,Gospel,a,0047,0052,LORD AND NOW WE'LL WALK IN THE STREETS PAY WITH GOLD,Music_Delt-Gospel____,Music_Delt-Gospel____-0001756,db/musdbhq_mono/train/Music_Delta_-_Gospel/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Gospel/vocals.wav,44100
1757,train,Music Delta,Gospel,a,0052,0058,OH GLORY GLORY HALLELUJAH OH GLORY,Music_Delt-Gospel____,Music_Delt-Gospel____-0001757,db/musdbhq_mono/train/Music_Delta_-_Gospel/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Gospel/vocals.wav,44100
1758,train,Music Delta,Gospel,a,0058,0065,GLORY HALLELUJAH OH GLORY GLORY HALLELUJAH,Music_Delt-Gospel____,Music_Delt-Gospel____-0001758,db/musdbhq_mono/train/Music_Delta_-_Gospel/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Gospel/vocals.wav,44100
1759,train,Music Delta,Gospel,a,0065,0071,OH GLORY GLORY HALLELUJAH,Music_Delt-Gospel____,Music_Delt-Gospel____-0001759,db/musdbhq_mono/train/Music_Delta_-_Gospel/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Gospel/vocals.wav,44100
1760,train,Music Delta,Hendrix,a,0000,0004,HE LIKES MOUNTAIN BIKING,Music_Delt-Hendrix___,Music_Delt-Hendrix___-0001760,db/musdbhq_mono/train/Music_Delta_-_Hendrix/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Hendrix/vocals.wav,44100
1761,train,Music Delta,Hendrix,a,0004,0008,HE GETS ALIVE FOR THE STYLE,Music_Delt-Hendrix___,Music_Delt-Hendrix___-0001761,db/musdbhq_mono/train/Music_Delta_-_Hendrix/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Hendrix/vocals.wav,44100
1762,train,Music Delta,Hendrix,a,0008,0012,HE LIKES IT WHEN HE'S BIGGER,Music_Delt-Hendrix___,Music_Delt-Hendrix___-0001762,db/musdbhq_mono/train/Music_Delta_-_Hendrix/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Hendrix/vocals.wav,44100
1763,train,Music Delta,Hendrix,a,0012,0018,OH HE'S JUST A STUPID KIND OF GUY,Music_Delt-Hendrix___,Music_Delt-Hendrix___-0001763,db/musdbhq_mono/train/Music_Delta_-_Hendrix/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Hendrix/vocals.wav,44100
1764,train,Music Delta,Punk,a,0000,0006,YA YA,Music_Delt-Punk______,Music_Delt-Punk______-0001764,db/musdbhq_mono/train/Music_Delta_-_Punk/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Punk/vocals.wav,44100
1765,train,Music Delta,Punk,a,0006,0010,I WANNA BE A SUNBURNED STAR AND I,Music_Delt-Punk______,Music_Delt-Punk______-0001765,db/musdbhq_mono/train/Music_Delta_-_Punk/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Punk/vocals.wav,44100
1766,train,Music Delta,Punk,a,0010,0028,<UNK>,Music_Delt-Punk______,Music_Delt-Punk______-0001766,db/musdbhq_mono/train/Music_Delta_-_Punk/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Punk/vocals.wav,44100
1767,train,Music Delta,Reggae,a,0000,0008,EVERYBODY SING THIS IS THE REGGAE DREAM,Music_Delt-Reggae____,Music_Delt-Reggae____-0001767,db/musdbhq_mono/train/Music_Delta_-_Reggae/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Reggae/vocals.wav,44100
1768,train,Music Delta,Reggae,a,0008,0013,GOT NO WORK UNTIL TOMORROW,Music_Delt-Reggae____,Music_Delt-Reggae____-0001768,db/musdbhq_mono/train/Music_Delta_-_Reggae/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Reggae/vocals.wav,44100
1769,train,Music Delta,Reggae,a,0013,0017,THIS IS THE REGGAE DREAM OH,Music_Delt-Reggae____,Music_Delt-Reggae____-0001769,db/musdbhq_mono/train/Music_Delta_-_Reggae/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Reggae/vocals.wav,44100
1770,train,Music Delta,Rock,a,0000,0008,I DON'T WANNA GO CAUSE IF YOU REALLY GOTTA KNOW YOU ARE THE BEST GIRL THAT I'VE EVER HAD I WON'T LEAVE YOU ALL ALONE,Music_Delt-Rock______,Music_Delt-Rock______-0001770,db/musdbhq_mono/train/Music_Delta_-_Rock/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Rock/vocals.wav,44100
1771,train,Music Delta,Rock,a,0008,0012,OH NO OH NO DON'T GO DON'T GO DON'T GO,Music_Delt-Rock______,Music_Delt-Rock______-0001771,db/musdbhq_mono/train/Music_Delta_-_Rock/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Rock/vocals.wav,44100
1772,train,Music Delta,Rockabilly,a,0000,0011,HAND ON MY HEART AND YOU'RE ON MY MIND MY BABY LOVES ME BUT MY LOVE FOR YOU I CANNOT HIDE IT'S TRUE,Music_Delt-Rockabilly,Music_Delt-Rockabilly-0001772,db/musdbhq_mono/train/Music_Delta_-_Rockabilly/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Rockabilly/vocals.wav,44100
1773,train,Music Delta,Rockabilly,a,0011,0016,GOT A HEART FOR TWO,Music_Delt-Rockabilly,Music_Delt-Rockabilly-0001773,db/musdbhq_mono/train/Music_Delta_-_Rockabilly/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Rockabilly/vocals.wav,44100
1774,train,Music Delta,Rockabilly,a,0016,0026,IT'S BAD ENOUGH WHEN ONE HAS GOT A HOLD ON YOU BUT TWO FOR TWO THESE TWO HAVE GOT ME SINGING THE BLUES,Music_Delt-Rockabilly,Music_Delt-Rockabilly-0001774,db/musdbhq_mono/train/Music_Delta_-_Rockabilly/mixture.wav,db/musdbhq_mono/train/Music_Delta_-_Rockabilly/vocals.wav,44100
1775,train,Night Panther,Fire,d,0000,0010,<NO_VOX>,Night_Pant-Fire______,Night_Pant-Fire______-0001775,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1776,train,Night Panther,Fire,b,0010,0020,THINGS ARE DIFFERENT WHEN SHE'S GONE AND I KNOW WHY KNOW WHY,Night_Pant-Fire______,Night_Pant-Fire______-0001776,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1777,train,Night Panther,Fire,b,0020,0030,NOW I TOLD HER JUST TO LIE AND AND I KNOW WHY KNOW WHY,Night_Pant-Fire______,Night_Pant-Fire______-0001777,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1778,train,Night Panther,Fire,b,0030,0041,AND I KNOW THERE'S A FIRE UNDER MY NOSE BUT,Night_Pant-Fire______,Night_Pant-Fire______-0001778,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1779,train,Night Panther,Fire,b,0040,0046,BUT WHEN YOU'RE NEAR ME,Night_Pant-Fire______,Night_Pant-Fire______-0001779,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1780,train,Night Panther,Fire,b,0046,0053,I LET IT BURN ME,Night_Pant-Fire______,Night_Pant-Fire______-0001780,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1781,train,Night Panther,Fire,d,0053,0061,<NO_VOX>,Night_Pant-Fire______,Night_Pant-Fire______-0001781,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1782,train,Night Panther,Fire,c,0061,0072,THERE'S NO BOUNDARIES FOR MY HEART AND I KNOW WHY KNOW WHY,Night_Pant-Fire______,Night_Pant-Fire______-0001782,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1783,train,Night Panther,Fire,c,0072,0079,IT'S SO BITTER BUT SO SWEET AND I KNOW WHY,Night_Pant-Fire______,Night_Pant-Fire______-0001783,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1784,train,Night Panther,Fire,c,0079,0087,KNOW WHY AND I KNOW THERE'S A,Night_Pant-Fire______,Night_Pant-Fire______-0001784,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1785,train,Night Panther,Fire,b,0087,0094,FIRE UNDER MY NOSE BUT WHEN,Night_Pant-Fire______,Night_Pant-Fire______-0001785,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1786,train,Night Panther,Fire,b,0094,0105,YOU'RE NEAR ME I LET IT BURN ME,Night_Pant-Fire______,Night_Pant-Fire______-0001786,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1787,train,Night Panther,Fire,d,0107,0115,<NO_VOX>,Night_Pant-Fire______,Night_Pant-Fire______-0001787,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1788,train,Night Panther,Fire,d,0115,0121,<NO_VOX>,Night_Pant-Fire______,Night_Pant-Fire______-0001788,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1789,train,Night Panther,Fire,d,0121,0130,<NO_VOX>,Night_Pant-Fire______,Night_Pant-Fire______-0001789,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1790,train,Night Panther,Fire,d,0130,0135,<NO_VOX>,Night_Pant-Fire______,Night_Pant-Fire______-0001790,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1791,train,Night Panther,Fire,d,0135,0141,<NO_VOX>,Night_Pant-Fire______,Night_Pant-Fire______-0001791,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
1792,train,Night Panther,Fire,d,0141,0148,<NO_VOX>,Night_Pant-Fire______,Night_Pant-Fire______-0001792,db/musdbhq_mono/train/Night_Panther_-_Fire/mixture.wav,db/musdbhq_mono/train/Night_Panther_-_Fire/vocals.wav,44100
